WRMD_ID,Accession_no,Admission_date,Species,Org,Location,Lat,Long,Disp,Disp_date,Age,Clinical presentation/syndrome category,Reasons for admission,Condition,Diagnosis,Notes
440154,16-2303,9/14/2016 11:31,Virginia Opossum,SPCA for Monterey County,19 W. Market St. Salinas CA,36.677405,-121.656636,Euthanized in 24hr,9/14/2016,Sub-adult,"Physical injury, neurologic disease, ocular disease",Found on side of road.,"**head**: Trauma to left side of head, blood coming out of left ear and left eye swollen and pulsing. Placed on ground and began walking in circles, unable to see out of left eye. // ",,
440154,16-2303,9/13/2016 13:05,Virginia Opossum,Pacific Wildlife Care,Branch Road near Trader's Joes Arroyo Grande CA,35.118587,-120.590725,Pending,,Sub-adult,Physical injury,appears injured,"**integument**: Mild flea dirt // **body**: Bottom of tail has some shallow, scabbing wounds likely from dragging. // **hindlimb**: Back L foot medial slightly skinned. Back R foot has two fx toes, digit 4 sticking straight up; digit 3 compound fx at joint. Heavily skinned. Both feet warm and will move/react. Slight bleeding along edge of R wound. // ",,
541659,16-4771,9/13/2016 11:13,Virginia Opossum,Wildlife Center of Silicon Valley,Los Arboles Avenue and Fremont Sunnyvale CA,,,Pending,,Sub-adult,"Physical injury, neurologic disease",unknown,**head**: Eyes are dull and slightly sunken // **cns**: Not moving much so not certain of neurologic disposition // **cardiopulmonary**: No clicking // **gastrointestinal**: Clean anus // **integument**: No parasites // **body**: No large wounds or fxs // **forelimb**: Small scrape to L front paw // **hindlimb**: Keeping legs together but seems able to use them as well as feet // ,,
541659,16-4768,9/13/2016 10:28,Virginia Opossum,Wildlife Center of Silicon Valley,Andora and Flint San Jose CA,37.347199,-121.801693,Pending,,Sub-adult,"Physical injury, respiratory disease",dog caught,"**head**: nsf, mm=pink, teeth normal, eyes normal  // **cardiopulmonary**: congested breathing // **gastrointestinal**: nothing passed at intake  // **integument**: cold, mild fleas  // **body**: puncture wound and bruising to right side of lower spine  // **forelimb**: no fx's or lx's palpated  // **hindlimb**: legs are splayed out  // **comments**: Dr. Chad took radiographs: suspect pneumothorax on right side, w/ +/- thoracic vertebral fx, lungs diffuse congestion.  // ",,
541659,16-4752,9/12/2016 13:36,Virginia Opossum,Wildlife Center of Silicon Valley,394 South Temple Milpitas CA,,,Pending,,Sub-adult,"Physical injury, respiratory disease","bleeding from nose, disoriented, found in RP's driveway","**head**: right eye squinting, fx right upper canine, closed fracture to zygomatic arch // **cns**: QAR // **cardiopulmonary**: wet breathing, open mouth breathing // **gastrointestinal**: nothing passed // **musculoskeletal**: fx to right zygomatic arch // **integument**: fleas++ // **body**: thin BCS // **forelimb**: no fxs/lxs palapted // **hindlimb**: nsf, no fxs/lxs palapted // **comments**: RV tomorrow Tues. 9/13/16 // ",,
548348,16-5165,9/12/2016 12:46,Swainson's Hawk,Wildlife Care Association of Sacramento,8955 McCoy Ave Sacramento CA,38.488129,-121.368654,Transferred,9/12/2016,Adult,Nonspecific,Appears sick or injured,,,
501426,16-3225,9/10/2016 10:26,Black-crowned Night-heron,Gold Country Wildlife Rescue,1603 Shamrock  Lincoln CA,38.887142,-121.306983,Pending,,,Orphaned,Orphaned,,,
590059,16-862,9/12/2016 16:14,Peregrine Falcon,Bird Ally X,Lower Lake Drive Crescent City CA,41.87696,-124.183351,Euthanized in 24hr,9/12/2016,Juvenile,Physical injury,HBC,"**cns**: hock sitting // **forelimb**: compound right humerus fx just above elbow, bloody wounds under left radius/ulna // ",,
543905,16-5186,9/13/2016 18:00,Snowy Egret,Wildlife Care Association of Sacramento,na na CA,-17.819342,23.953647,Euthanized in 24hr,9/13/2016,Fledgling,Physical injury,Appears sick or injured,**hindlimb**: Right hip fracture  // ,Physical injury: fracture. ,
438966,16-2287,9/10/2016 16:57,Bobcat,SPCA for Monterey County,890 S. First St. King City CA,36.203058,-121.114151,Pending,,Adult,Physical injury,HBC,"**head**: Blood in left ear, PLR in both eyes but less in left eye, small abraisions on left side of face and on top of head on L side. // **cns**: Unresponsive, suspect head trauma. // **integument**: Lacerations on both rear legs, small abraisions on left side of face. // **hindlimb**: Laceration on right rear ankle down to bone and tendon but ankle joint feels intact. Some small bone fragments present in wound. Skin abraisions and laceration on left rear foot. // **comments**: Found by the side of the road, probably hit by car. King City Veterinary Hospital did x-rays on lower legs and didn't find any fractures but there are deep lacerations on both rear legs. // ",HBC,
544739,16-2306,9/15/2016 10:12,Bobcat,SPCA for Monterey County,401 El Caminito Rd Carmel Valley  CA,36.491884,-121.716871,Pending,,Juvenile,Physical injury,Attacked by adult bobcat on RPs porch,"**head**: bite wounds on tongue, side of mouth // **cns**: Quiet and scared but seems to be moving okay //  **gastrointestinal**: worms coming out of vent // **musculoskeletal**: No fractures seen on rads // **integument**: dirty, ticks removed from skin.  // **body**: multiple puncture wounds mostly on the left side of the body - two on the left hind leg (lateral and medial), one by the anus (deep), one on the left side of the body, two smaller punctures on the left front leg (lateral and medial), one on the left side of the neck (deep),  laceration on the right side of the body - staples closed // **forelimb**: massive swelling at the left shoulder // ",Attacked by adult bobcat,
440154,16-2300,9/13/2016 10:54,Wild Turkey,SPCA for Monterey County,53A Riley Ranch Road Carmel CA,36.518008,-121.933796,Died in 24hr,9/13/2016,Adult,Physical injury,Found in horse stall in barn this AM,"**head**: Good PLR, eyes and ears and nares clear. Mouth very pale and tacky. // **integument**: Old mild degloving on back of head/start of neck. Cleaned with dilute betadine, left open. // ","Dehydrated, anemic",
541659,16-4712,9/10/2016 12:25,Wild Turkey,Wildlife Center of Silicon Valley,Old Piedmont Road and Tunis San Jose CA,37.418632,-121.855341,Euthanized in 24hr,9/10/2016,Juvenile,"Physical injury, neurologic disease, nutritional disease","not flying or walking, other turkey buddies attacked head","**head**: pale mm, right eye bloody, left eye clear, abrasions and swelling to top of head // **cns**: depressed mentation, no superficial or deep pain response in legs/feet, suspect spinal trauma // **cardiopulmonary**: nsf, no breathing issues noted // **gastrointestinal**: nsf, nothing passed // **musculoskeletal**: nsf // **integument**: ants crawling on feathers // **body**: emaciated BCS, severely dehydrated, laterally recumbent // **forelimb**: Abrasions to carpals, suspect from wing walking // **hindlimb**: abrasions to dorsal surface of right foot // ",,
541659,16-4790,9/14/2016 15:03,California Quail,Wildlife Center of Silicon Valley,Smith Creek Drive and Bicknell Los Gatos CA,37.252457,-121.980957,Pending,,Adult,Physical injury,"found in pool, then cat caught","**head**: eyes dull but clear, pink  and dry mm // **cns**: QAR // **cardiopulmonary**: nsf, no breathing issues noted // **gastrointestinal**: nsf, nothing passed // **musculoskeletal**: nsf // **integument**: nsf // **body**: reasonable BCS // **forelimb**: suspect fx to right r/u // **hindlimb**: nsf, no fxs/lxs palapted, standing normally // ",,
505296,16-2295,9/12/2016 11:50,California Quail,Pacific Wildlife Care,995 Carmel Street Morro Bay CA,35.361312,-120.837687,Euthanized in 24hr,9/12/2016,Adult,"Physical injury, nutritional disease",Cat caught,"**comments**: severe emaciation, agonal upon arrival // ","emaciated, cat caught",
548348,16-5160,9/12/2016 10:46,California Quail,Wildlife Care Association of Sacramento,181 Livermore Way Folsom CA,38.684465,-121.135614,Pending,,Adult,Physical injury,Cat contact,,,
584541,16-562,9/11/2016 17:26,California Quail,"LAKE TAHOE WILDLIFE CARE, INC.",3372 Corey Dr. Reno NV,39.492154,-119.835897,Pending,,Adult,Neurologic disease,"Not walking, not using legs.",,,
440154,16-2300,9/13/2016 10:29,Northern Band-tailed Pigeon,Pacific Wildlife Care,1 Mile out on See Canyon Road San Luis Obispo CA,35.282752,-120.659616,Euthanized in 24hr,9/13/2016,Fledgling,Gastrointestinal disease,"Observed it not moving, head bobbing","**head**: Large, firm swelling ventral neck, just caudal to beak.  Very large amt caseous material obstructing esophagus and partially obstructing glottis.  Consistent w/severe trichomonosis.   // ",Severe trichomonosis,
543181,16-3265,9/12/2016 17:28,Northern Band-tailed Pigeon,California Wildlife Center,Westlake Elementary School Westlake Village CA,34.146647,-118.807373,Pending,,Fledgling,Orphaned,"""found under tree, witness saw bird fall from branch""",,NSF. bird napped,
421276,16-632,9/14/2016 9:22,Northern Band-tailed Pigeon,Sulphur Creek Nature Center,7556 Altuna Place Oakland CA,37.804364,-122.271114,Pending,,Nestling,Physical injury,Cat attack,"**comments**: punctures on its head,scrapes and swelling on left shoulder // ",punctures and scrapes,
428382,16-1582,9/13/2016 8:17,Burrowing Owl,Gold Country Wildlife Rescue,Automall dr Roseville CA,38.75148,-121.256567,Pending,,Adult,Physical injury,injured,"**head**: Blood at rear of mouth, keeping L eye closed or squinted // **musculoskeletal**: holding left wing out a little, not using it to flap when threatened // **forelimb**: favoring L wing // **comments**: dusted // ",,
555954,16-5054,9/12/2016 14:28,Pacific-slope Flycatcher,Lindsay Wildlife,"1241 Montego, Apt. 121 Walnut Creek CA",37.908129,-122.04748,Died +24hr,9/14/2016,Adult,"Physical injury, neurologic disease, respiratory disease",Cat brought in,"**head**: Stain no uptake - OU // **cns**: head tremor, bodily quivering // **cardiopulmonary**: L side lung rough, heart and R side lung WNL // **integument**: Slight bruising along R femur/flank // **hindlimb**: Initially not standing but has deep pain response, can grip my finger well, and is kicking.  // ",,
571284,16-5151,9/11/2016 14:06,Pacific-slope Flycatcher,Wildlife Care Association of Sacramento,N/A Roseville CA,38.752124,-121.288006,Dead on arrival,9/11/2016,Adult,Nonspecific,Appears sick or injured,,,
543100,16-2297,9/12/2016 12:46,Yellow Warbler,Pacific Wildlife Care,288 N. 11th Street Grover Beach CA,35.123371,-120.617394,Released,9/12/2016,Adult,Physical injury,"Lives in their birch tree, but sat still on the balcony for 20 minutes, tried to pick up but flew to railing and sat for 30 minutes",**comments**: Test flew in bathroom and did very well.  Gains and maintains lift easily.  Very maneuverable.  OK to return to area found later today // ,Window strike,
470547,16-1528,9/12/2016 8:02,Bald Eagle,Gold Country Wildlife Rescue,Blake Rd Wilton CA,38.386878,-121.223858,Transferred,9/13/2016,Juvenile,Physical injury,on ground,"**comments**: standing, alert, appears strong, not hydrated..  no vis injury.  // ",,
539679,16-4631,9/4/2016 11:57,Acorn Woodpecker,Wildlife Center of Silicon Valley,Copper Hill Drive and Park View Morgan Hill CA,37.148944,-121.596097,Euthanized in 24hr,9/4/2016,Adult,Skin disease,can't fly,"**head**: pox lesions to underside of bill // **cns**: BAR, biting ",,
486368,16-1904,9/8/2016 12:28,Acorn Woodpecker,native animal rescue,1050 Laurel Ave. Felton CA,37.034244,-122.078437,Pending,,Juvenile,Physical injury,"Caught by cat, weak, found in house",,,
550731,16-3183,9/5/2016 16:15,Allen's Hummingbird,California Wildlife Center,17729 Superior St Unit 55 Northridge CA,34.246879,-118.521416,Died in 24hr,9/6/2016,Adult,"Physical  injury, respiratory disease","Saw the bird fall to the ground mid-flight. It got back up and flew away, but was found later that night on the ground, breathing heavily and poofed up. The bird ""recovered"" and she tried to release it, but then it flew into a window.","**cns**: Not flighted. Falls forward onto chest w/ butt up in the air // **cardiopulmonary**: labored breathing/dyspneic // **integument**: missing R tail feathers // **comments**: fluffed, lethargic // ",fluffed. dyspneic,
541043,16-2278,9/7/2016 15:59,Anna's Hummingbird,SPCA for Monterey County,102 Rancho Rd Carmel Valley CA,36.498872,-121.744669,Pending,,,Nonspecific,"Found on ground, non-responsive, globs of sap on beak",,,
491038,16-3206,9/6/2016 10:10,Anna's Hummingbird,Gold Country Wildlife Rescue,2608 First St Lincoln CA,38.887249,-121.329645,Euthanized in 24hr,9/6/2016,,Nonspecific,floundering in driveway,,,
571018,16-2269,9/7/2016 9:36,Anna's Hummingbird,Pacific Wildlife Care,610 Warren Rd Cambria CA,35.54903,-121.093047,Euthanized in 24hr,9/7/2016,Adult,Physical injury,"Cat brought into house, couldn't fly",**musculoskeletal**: R humerus/shoulder fx // ,R humerus/shoulder fx,
540157,16-4948,9/5/2016 13:50,Anna's Hummingbird,Lindsay Wildlife,569 Fireside Ct. Walnut Creek CA,37.932369,-122.017301,Died in 24hr,9/6/2016,Adult,Physical injury,hit their window,"**head**: L side commisure maxilla small wound, bleeding, blood droplets on chest. Stain no uptake -OU // **cardiopulmonary**: WNL // ",,
557621,16-5085,9/5/2016 11:07,Anna's Hummingbird,Wildlife Care Association of Sacramento,5625 monte corita circle Citrus Heights CA,38.668389,-121.299165,Euthanized in 24hr,9/5/2016,Adult,Nonspecific,Appears sick or injured,,,
490002,16-3170,9/4/2016 16:22,Anna's Hummingbird,California Wildlife Center,295 Hodencamp rd  thousand oaks CA,34.181841,-118.868611,Pending,,Adult,Physical injury,"laying on side on ground, dog found him and tried to grab him . Was able to fly a little bit and hovered and then fell down and laid on side. noticed one wing had feathers missing. ",**forelimb**: Not flighted.  Able to flap both wings and hold them in a natural tucked position.  Prefers to hold wings out to side.  Missing feathers on L side of body by wing. // ,Not flighted,
538931,16-5057,9/2/2016 10:39,Anna's Hummingbird,Wildlife Care Association of Sacramento,4121 58th St Sacramento CA,38.537704,-121.438285,Euthanized +24hr,9/5/2016,Adult,Physical injury,Cat contact,"**integument**: Missing tail feathers // **comments**: Cat contact, very puffed, lethargic // ",,
541157,16-4674,9/8/2016 11:31,Anna's Hummingbird,Wildlife Center of Silicon Valley,1325 Aster Lane Cupertino CA,37.299395,-122.04067,Dead on arrival,9/8/2016,Fledgling,Skin disease,can't fly,"**head**: growth on beak, possibly pox // **forelimb**: no fx/lx palpated // **comments**: DOA // ",,
541161,16-4989,9/8/2016 9:30,Anna's Hummingbird,Lindsay Wildlife,1520 3rd Street Oakland CA,37.803206,-122.297299,Euthanized in 24hr,9/8/2016,Juvenile,Physical injury,hit window,**head**: eyes receded and squinted. Beak coated in sugar water // **integument**: all ventral body feathers stuck together or pulling out // **forelimb**: No voluntary mobility of right wing - suspect humeral fx // ,,
551048,16-896,9/5/2016 11:47,Anna's Hummingbird,Wildlife Rescue Center of Napa County,2045 North avenue Napa CA,38.303203,-122.250194,Pending,,Juvenile,Physical injury,Injury   CBC,**forelimb**: Damage to Left wing / tail feathers  // **comments**: CBC // ,,
553532,16-5012,9/8/2016 17:57,Belted Kingfisher,Lindsay Wildlife,1800 Fourth Street Berkeley CA,37.869909,-122.300886,Pending,,Adult,Nonspecific,Bird flew into a store. Employees noticed it couldn't fly anymore. Today it did not want to raise its wings,**head**: Stain no uptake - OU // **cardiopulmonary**: WNL // ,,
549542,16-4912,9/2/2016 11:27,Belted Kingfisher,Lindsay Wildlife,1375 Cassa Valicita Alamo CA,37.859871,-122.03442,Euthanized +24hr,9/4/2016,Adult,Physical injury,Window bird this morning.,"**forelimb**: right radius/ulna fx midshaft, hematoma. Splinted and placed fig-8 wrap // **comments**: guarded to poor prognosis // ",,
